task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
speculative_generality_advanced_002,emphatic,advanced,Healthcare,Analyze,,2,dead_code;magic_number,2,dead_code;magic_number,0,8,0,5,36.000,14.000,71.723,39.863,1.000,39.863,8.000,11.111,4.000,417
speculative_generality_advanced_003,emphatic,advanced,Scientific Computing,Write,,1,duplicate_code,1,duplicate_code,0,,,,499.000,,,,,,,0.000,,4096
speculative_generality_advanced_004,emphatic,advanced,General Software,Measure,,1,dead_code,1,dead_code,1,9,0,6,40.000,13.000,100.000,0.000,0.000,0.000,3.000,5.000,17.000,403
speculative_generality_advanced_005,emphatic,advanced,E-commerce,Design,,0,,1,dead_code,6,6,1,4,40.000,28.000,53.646,301.268,6.207,1869.939,10.000,2.500,14.000,419
primitive_obsession_basic_001,emphatic,basic,E-commerce,Design,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,100.000,1.000,67
primitive_obsession_basic_002,emphatic,basic,Finance,Recommend,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,24
primitive_obsession_basic_003,emphatic,basic,Healthcare,Compare,,1,magic_number,1,magic_number,0,1,0,6,8.000,2.000,100.000,4.755,0.500,2.377,1.000,50.000,3.000,114
primitive_obsession_basic_004,emphatic,basic,Scientific Computing,Design,,1,dead_code,1,dead_code,1,2,0,3,14.000,4.000,100.000,4.755,0.500,2.377,1.000,21.429,6.000,280
primitive_obsession_basic_005,emphatic,basic,General Software,Design,,0,,0,,0,1,0,4,10.000,3.000,100.000,4.755,0.500,2.377,3.000,40.000,3.000,123
primitive_obsession_basic_006,emphatic,basic,E-commerce,Implement,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,18
primitive_obsession_intermediate_001,emphatic,intermediate,Finance,List,,1,long_parameter_list,1,long_parameter_list,2,2,0,6,19.000,4.000,100.000,0.000,0.000,0.000,0.000,5.263,3.000,190
primitive_obsession_intermediate_002,emphatic,intermediate,Healthcare,Measure,,1,long_parameter_list,1,long_parameter_list,0,2,0,7,12.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,138
primitive_obsession_intermediate_003,emphatic,intermediate,Scientific Computing,Measure,,0,,0,,0,,,,24.000,,,,,,,0.000,,194
primitive_obsession_intermediate_004,emphatic,intermediate,General Software,Compare,,0,,1,dead_code,6,7,0,5,26.000,9.000,100.000,0.000,0.000,0.000,0.000,23.077,9.000,251
primitive_obsession_intermediate_005,emphatic,intermediate,E-commerce,Report,,1,long_parameter_list,1,long_parameter_list,5,5,0,7,31.000,12.000,77.503,12.000,2.000,24.000,4.000,9.677,7.000,388
primitive_obsession_intermediate_006,emphatic,intermediate,Finance,List,,1,long_parameter_list,1,long_parameter_list,2,2,0,6,19.000,4.000,100.000,0.000,0.000,0.000,0.000,5.263,3.000,190
primitive_obsession_advanced_001,emphatic,advanced,Healthcare,Analyze,,1,long_parameter_list,1,long_parameter_list,0,7,0,3,40.000,14.000,54.233,53.774,1.000,53.774,5.000,0.000,4.000,314
primitive_obsession_advanced_002,emphatic,advanced,Scientific Computing,Recommend,,1,long_parameter_list,1,long_parameter_list,0,13,0,8,35.000,15.000,56.979,11.610,1.000,11.610,0.000,0.000,2.000,364
primitive_obsession_advanced_003,emphatic,advanced,General Software,Implement,,1,magic_number,1,magic_number,0,4,0,7,21.000,12.000,56.577,77.662,2.500,194.154,5.000,0.000,4.000,234
primitive_obsession_advanced_004,emphatic,advanced,E-commerce,List,,1,long_parameter_list,1,long_parameter_list,5,5,0,9,43.000,8.000,72.953,6.340,0.500,3.170,1.000,4.651,7.000,409
primitive_obsession_advanced_005,emphatic,advanced,Finance,List,,1,long_parameter_list,1,long_parameter_list,0,7,0,3,40.000,14.000,54.233,53.774,1.000,53.774,5.000,0.000,4.000,314
primitive_obsession_advanced_006,emphatic,advanced,Healthcare,Evaluate,,1,long_parameter_list,1,long_parameter_list,0,13,0,8,35.000,15.000,56.979,11.610,1.000,11.610,0.000,0.000,2.000,364
switch_statements_basic_001,emphatic,basic,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,1.000,103
switch_statements_basic_002,emphatic,basic,Finance,Implement,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,63.519,42.110,0.833,35.092,6.000,0.000,1.000,110
switch_statements_basic_003,emphatic,basic,Healthcare,Analyze,,1,magic_number,1,magic_number,0,1,0,1,13.000,6.000,92.371,42.110,0.833,35.092,6.000,46.154,1.000,157
switch_statements_basic_004,emphatic,basic,Scientific Computing,Implement,,0,,0,,0,1,0,2,9.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,90
switch_statements_basic_005,emphatic,basic,General Software,Report,,1,magic_number,1,magic_number,0,1,0,1,9.000,4.000,94.923,59.795,1.500,89.692,4.000,44.444,0.000,121
switch_statements_basic_006,emphatic,basic,E-commerce,Recommend,,1,magic_number,1,magic_number,0,1,0,1,44.000,6.000,73.694,42.110,0.833,35.092,6.000,15.909,11.000,585
switch_statements_intermediate_001,emphatic,intermediate,Finance,Write,,1,magic_number,1,magic_number,0,1,0,1,75.000,31.000,36.963,367.872,1.875,689.759,51.000,0.000,0.000,634
switch_statements_intermediate_002,emphatic,intermediate,Healthcare,Recommend,,1,magic_number,1,magic_number,0,1,0,1,31.000,21.000,46.085,447.042,1.474,658.799,26.000,0.000,0.000,326
switch_statements_intermediate_003,emphatic,intermediate,Scientific Computing,Implement,,2,long_method;magic_number,2,long_method;magic_number,0,1,0,1,71.000,29.000,38.177,319.818,2.154,688.838,49.000,0.000,1.000,579
switch_statements_intermediate_004,emphatic,intermediate,General Software,Report,,1,magic_number,1,magic_number,0,1,0,1,54.000,22.000,42.508,246.134,1.500,369.201,38.000,0.000,0.000,422
switch_statements_intermediate_005,emphatic,intermediate,E-commerce,Design,,1,magic_number,1,magic_number,0,1,0,1,24.000,16.000,50.472,292.563,1.826,534.245,20.000,0.000,5.000,265
switch_statements_intermediate_006,emphatic,intermediate,Finance,List,,1,magic_number,1,magic_number,0,1,0,1,75.000,31.000,36.963,367.872,1.875,689.759,51.000,0.000,0.000,634
switch_statements_advanced_001,emphatic,advanced,Healthcare,Report,,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,7,20.000,9.000,78.630,262.331,3.750,983.741,8.000,25.000,0.000,224
switch_statements_advanced_002,emphatic,advanced,Scientific Computing,Report,,4,duplicate_code;long_method;long_parameter_list;magic_number,4,duplicate_code;long_method;long_parameter_list;magic_number,0,1,0,1,163.000,71.000,23.420,480.000,2.667,1280.000,115.000,0.000,1.000,992
switch_statements_advanced_003,emphatic,advanced,General Software,Compare,,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,0,1,0,1,114.000,40.000,36.457,505.666,2.053,1037.945,159.000,0.877,0.000,707
switch_statements_advanced_004,emphatic,advanced,E-commerce,Analyze,,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,8,1,0,1,55.000,21.000,53.800,240.000,1.333,320.000,49.000,3.636,2.000,469
switch_statements_advanced_005,emphatic,advanced,Finance,Report,,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,5,deep_nesting;duplicate_code;long_method;long_parameter_list;magic_number,8,1,0,1,98.000,34.000,44.065,197.654,1.579,312.086,115.000,2.041,2.000,823
switch_statements_advanced_006,emphatic,advanced,Healthcare,Implement,,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,7,20.000,9.000,78.630,262.331,3.750,983.741,8.000,25.000,0.000,224
parallel_inheritance_basic_001,emphatic,basic,E-commerce,Recommend,,0,,0,,0,10,1,2,38.000,30.000,100.000,0.000,0.000,0.000,6.000,0.000,3.000,260
parallel_inheritance_basic_002,emphatic,basic,Finance,Recommend,,0,,0,,0,6,4,1,17.000,16.000,100.000,0.000,0.000,0.000,0.000,17.647,2.000,121
parallel_inheritance_basic_003,emphatic,basic,Healthcare,Write,,0,,0,,0,7,3,3,27.000,21.000,100.000,0.000,0.000,0.000,0.000,11.111,2.000,221
parallel_inheritance_basic_004,emphatic,basic,Scientific Computing,Implement,,0,,0,,0,9,4,1,26.000,25.000,100.000,0.000,0.000,0.000,0.000,0.000,6.000,161
parallel_inheritance_basic_005,emphatic,basic,General Software,Analyze,,1,duplicate_code,1,duplicate_code,0,13,1,2,34.000,27.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,242
parallel_inheritance_basic_006,emphatic,basic,E-commerce,List,,0,,0,,0,10,1,2,38.000,30.000,100.000,0.000,0.000,0.000,6.000,0.000,3.000,260
parallel_inheritance_intermediate_001,emphatic,intermediate,Finance,Design,,0,,0,,0,12,3,1,36.000,36.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,226
parallel_inheritance_intermediate_002,emphatic,intermediate,Healthcare,Write,,1,duplicate_code,1,duplicate_code,0,20,2,4,61.000,32.000,52.782,6.000,1.500,9.000,0.000,0.000,16.000,487
parallel_inheritance_intermediate_003,emphatic,intermediate,Scientific Computing,Write,,0,,0,,6,6,3,2,29.000,18.000,82.493,4.755,0.500,2.377,1.000,13.793,10.000,277
parallel_inheritance_intermediate_004,emphatic,intermediate,General Software,Report,,0,,0,,0,4,0,1,18.000,15.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,105
parallel_inheritance_intermediate_005,emphatic,intermediate,E-commerce,Analyze,,1,duplicate_code,1,duplicate_code,0,13,0,3,42.000,24.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,349
parallel_inheritance_advanced_001,emphatic,advanced,Finance,Measure,,0,,0,,0,6,5,1,26.000,22.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,172
parallel_inheritance_advanced_002,emphatic,advanced,Healthcare,List,,0,,0,,0,14,5,2,43.000,38.000,53.744,15.510,1.000,15.510,2.000,0.000,4.000,389
parallel_inheritance_advanced_003,emphatic,advanced,Scientific Computing,Design,,0,,0,,0,5,5,1,23.000,19.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,163
parallel_inheritance_advanced_004,emphatic,advanced,General Software,Write,,0,,0,,0,6,5,1,26.000,22.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,165
parallel_inheritance_advanced_005,emphatic,advanced,E-commerce,Analyze,,0,,0,,0,6,5,1,26.000,22.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,172
lazy_class_basic_001,emphatic,basic,E-commerce,Compare,,0,,0,,0,1,0,1,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,22
lazy_class_basic_002,emphatic,basic,Finance,Measure,,1,dead_code,1,dead_code,0,1,0,1,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,30
lazy_class_basic_003,emphatic,basic,Healthcare,Report,,0,,0,,0,1,0,2,5.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,63
lazy_class_basic_004,emphatic,basic,Scientific Computing,Write,,0,,0,,0,2,0,1,5.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,37
lazy_class_basic_005,emphatic,basic,General Software,Recommend,,0,,0,,0,1,0,1,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,19
lazy_class_basic_006,emphatic,basic,E-commerce,Compare,,0,,0,,0,3,0,1,8.000,6.000,69.605,27.000,1.800,48.600,1.000,0.000,0.000,54
lazy_class_intermediate_001,emphatic,intermediate,Finance,Analyze,,0,,0,,0,3,0,1,10.000,9.000,100.000,0.000,0.000,0.000,1.000,0.000,4.000,62
lazy_class_intermediate_002,emphatic,intermediate,Healthcare,Measure,,0,,0,,0,3,0,2,14.000,9.000,71.179,4.755,0.500,2.377,0.000,0.000,1.000,112
lazy_class_intermediate_003,emphatic,intermediate,Scientific Computing,Evaluate,,0,,0,,0,6,0,3,17.000,12.000,82.594,43.020,2.000,86.039,0.000,17.647,3.000,192
lazy_class_intermediate_004,emphatic,intermediate,General Software,Report,,0,,0,,0,4,0,3,19.000,12.000,57.759,85.837,2.917,250.357,1.000,0.000,1.000,143
lazy_class_intermediate_005,emphatic,intermediate,E-commerce,Measure,,1,magic_number,1,magic_number,0,4,0,2,18.000,14.000,82.747,12.000,0.667,8.000,3.000,11.111,2.000,142
lazy_class_advanced_001,emphatic,advanced,Finance,Measure,,1,magic_number,1,magic_number,0,8,0,1,28.000,26.000,53.292,81.749,3.545,289.838,5.000,0.000,3.000,221
lazy_class_advanced_002,emphatic,advanced,Healthcare,Report,,2,dead_code;magic_number,2,dead_code;magic_number,0,6,0,1,20.000,22.000,70.409,70.324,3.000,210.972,4.000,5.000,2.000,209
lazy_class_advanced_003,emphatic,advanced,Scientific Computing,List,,0,,0,,0,6,0,1,33.000,22.000,54.040,39.863,1.714,68.337,3.000,0.000,9.000,254
lazy_class_advanced_004,emphatic,advanced,General Software,Implement,,0,,0,,0,10,0,3,28.000,20.000,57.132,25.266,0.500,12.633,0.000,0.000,3.000,210
lazy_class_advanced_005,emphatic,advanced,E-commerce,Recommend,,1,magic_number,1,magic_number,0,8,0,1,28.000,26.000,53.292,81.749,3.545,289.838,5.000,0.000,3.000,221
temporary_field_basic_001,emphatic,basic,E-commerce,Design,,1,magic_number,1,magic_number,3,2,0,3,22.000,6.000,85.347,15.510,1.000,15.510,2.000,18.182,6.000,265
temporary_field_basic_002,emphatic,basic,Finance,Report,,0,,0,,0,5,0,3,22.000,10.000,78.938,76.000,2.727,207.273,4.000,18.182,4.000,225
temporary_field_basic_003,emphatic,basic,Healthcare,Analyze,,2,broad_except;perf_try_in_loop,2,broad_except;perf_try_in_loop,0,2,0,3,17.000,10.000,91.019,4.755,0.500,2.377,3.000,17.647,2.000,244
temporary_field_basic_004,emphatic,basic,Scientific Computing,Recommend,,1,magic_number,1,magic_number,3,2,0,3,18.000,7.000,80.550,27.000,1.800,48.600,5.000,11.111,3.000,173
temporary_field_basic_005,emphatic,basic,General Software,Design,,1,magic_number,1,magic_number,0,5,0,3,18.000,9.000,82.613,12.000,0.667,8.000,3.000,11.111,2.000,149
temporary_field_basic_006,emphatic,basic,E-commerce,Compare,,1,magic_number,1,magic_number,3,2,0,3,22.000,6.000,85.347,15.510,1.000,15.510,2.000,18.182,6.000,265
temporary_field_intermediate_001,emphatic,intermediate,Finance,List,,1,long_parameter_list,1,long_parameter_list,0,3,0,6,22.000,8.000,79.001,13.932,1.333,18.575,2.000,9.091,1.000,201
temporary_field_intermediate_002,emphatic,intermediate,Healthcare,Compare,,1,long_parameter_list,1,long_parameter_list,0,2,0,6,15.000,4.000,100.000,0.000,0.000,0.000,0.000,6.667,0.000,178
temporary_field_intermediate_003,emphatic,intermediate,Scientific Computing,Recommend,,0,,0,,0,2,0,6,13.000,4.000,98.610,4.755,0.500,2.377,0.000,38.462,2.000,199
temporary_field_intermediate_004,emphatic,intermediate,General Software,Design,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,149
temporary_field_intermediate_005,emphatic,intermediate,E-commerce,Report,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,148
temporary_field_advanced_001,emphatic,advanced,Finance,Compare,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,92
temporary_field_advanced_002,emphatic,advanced,Healthcare,List,,0,,0,,0,12,0,10,43.000,14.000,100.000,0.000,0.000,0.000,0.000,25.581,10.000,685
temporary_field_advanced_003,emphatic,advanced,Scientific Computing,List,,0,,0,,0,10,0,9,29.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,275
temporary_field_advanced_004,emphatic,advanced,General Software,Report,,0,,0,,0,4,2,9,17.000,6.000,100.000,0.000,0.000,0.000,0.000,17.647,0.000,147
temporary_field_advanced_005,emphatic,advanced,E-commerce,Compare,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,92
message_chains_basic_001,emphatic,basic,E-commerce,Report,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,22
message_chains_basic_002,emphatic,basic,Finance,Implement,,0,,0,,0,1,0,2,7.000,2.000,100.000,0.000,0.000,0.000,2.000,57.143,1.000,106
message_chains_basic_003,emphatic,basic,Healthcare,Write,,0,,0,,0,1,0,3,6.000,1.000,100.000,0.000,0.000,0.000,0.000,16.667,3.000,83
message_chains_basic_004,emphatic,basic,Scientific Computing,Measure,,0,,0,,1,1,0,2,12.000,3.000,100.000,0.000,0.000,0.000,4.000,25.000,4.000,119
message_chains_basic_005,emphatic,basic,General Software,Compare,,1,magic_number,1,magic_number,0,1,0,1,11.000,5.000,93.634,53.774,1.000,53.774,10.000,63.636,0.000,171
message_chains_basic_006,emphatic,basic,E-commerce,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,22
message_chains_intermediate_001,emphatic,intermediate,Finance,Write,,1,magic_number,1,magic_number,0,1,0,2,6.000,2.000,78.015,4.755,0.500,2.377,2.000,0.000,0.000,47
message_chains_intermediate_002,emphatic,intermediate,Healthcare,Compare,,0,,0,,0,1,0,4,8.000,3.000,75.155,4.755,0.500,2.377,3.000,0.000,0.000,72
message_chains_intermediate_003,emphatic,intermediate,Scientific Computing,Analyze,,0,,0,,0,1,0,3,5.000,1.000,100.000,0.000,0.000,0.000,0.000,40.000,1.000,86
message_chains_intermediate_004,emphatic,intermediate,General Software,Report,,0,,0,,0,1,0,3,5.000,1.000,100.000,0.000,0.000,0.000,0.000,60.000,1.000,92
message_chains_intermediate_005,emphatic,intermediate,E-commerce,Compare,,0,,0,,0,1,0,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,41
message_chains_advanced_001,emphatic,advanced,Finance,Evaluate,,1,dead_code,1,dead_code,0,1,0,4,6.000,1.000,100.000,4.755,0.500,2.377,0.000,50.000,2.000,97
message_chains_advanced_002,emphatic,advanced,Healthcare,Measure,,0,,0,,0,1,0,8,14.000,4.000,87.080,13.932,1.333,18.575,7.000,14.286,0.000,136
message_chains_advanced_003,emphatic,advanced,Scientific Computing,Write,,0,,0,,0,1,0,2,12.000,3.000,93.079,28.529,1.500,42.794,5.000,33.333,3.000,289
message_chains_advanced_004,emphatic,advanced,General Software,Implement,,0,,0,,0,1,0,2,6.000,3.000,100.000,4.755,0.500,2.377,2.000,66.667,1.000,115
message_chains_advanced_005,emphatic,advanced,E-commerce,Measure,,1,magic_number,1,magic_number,0,1,0,3,10.000,2.000,100.000,4.755,0.500,2.377,2.000,60.000,2.000,130
middle_man_basic_001,emphatic,basic,E-commerce,Measure,,0,,0,,0,7,3,1,16.000,11.000,100.000,0.000,0.000,0.000,0.000,18.750,3.000,163
middle_man_basic_002,emphatic,basic,Finance,Write,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,107
middle_man_basic_003,emphatic,basic,Healthcare,Analyze,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,62
middle_man_basic_004,emphatic,basic,Scientific Computing,Analyze,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,60
middle_man_basic_005,emphatic,basic,General Software,Measure,,0,,0,,0,4,0,3,11.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,219
middle_man_basic_006,emphatic,basic,E-commerce,Evaluate,,0,,0,,0,7,3,1,16.000,11.000,100.000,0.000,0.000,0.000,0.000,18.750,3.000,163
middle_man_intermediate_001,emphatic,intermediate,Finance,Design,,0,,0,,0,15,0,1,31.000,17.000,100.000,0.000,0.000,0.000,0.000,0.000,14.000,309
middle_man_intermediate_002,emphatic,intermediate,Healthcare,Evaluate,,0,,0,,0,6,0,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,136
middle_man_intermediate_003,emphatic,intermediate,Scientific Computing,Design,,0,,0,,0,8,0,1,17.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,7.000,142
middle_man_intermediate_004,emphatic,intermediate,General Software,Compare,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,124
middle_man_intermediate_005,emphatic,intermediate,E-commerce,Compare,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,109
middle_man_advanced_001,emphatic,advanced,Finance,Write,,0,,0,,0,,,,25.000,,,,,,,24.000,,220
middle_man_advanced_002,emphatic,advanced,Healthcare,Compare,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,136
middle_man_advanced_003,emphatic,advanced,Scientific Computing,Implement,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,10.000,183
middle_man_advanced_004,emphatic,advanced,General Software,Implement,,0,,0,,0,5,0,4,14.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,128
middle_man_advanced_005,emphatic,advanced,E-commerce,Evaluate,,0,,0,,0,6,0,2,29.000,18.000,84.033,4.755,0.500,2.377,2.000,13.793,7.000,241
inappropriate_intimacy_basic_001,emphatic,basic,E-commerce,Implement,,0,,0,,0,4,0,3,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,109
inappropriate_intimacy_basic_002,emphatic,basic,Finance,Implement,,0,,0,,0,7,0,2,25.000,13.000,76.877,11.610,1.000,11.610,2.000,8.000,4.000,192
inappropriate_intimacy_basic_003,emphatic,basic,Healthcare,Design,,0,,0,,0,7,0,3,22.000,15.000,59.214,27.000,1.000,27.000,4.000,0.000,5.000,178
inappropriate_intimacy_basic_004,emphatic,basic,Scientific Computing,List,,0,,0,,0,10,0,3,45.000,20.000,47.082,120.405,5.143,619.224,11.000,0.000,5.000,365
inappropriate_intimacy_basic_005,emphatic,basic,General Software,Evaluate,,1,magic_number,1,magic_number,0,12,0,2,57.000,28.000,47.097,39.863,1.500,59.795,10.000,0.000,14.000,464
inappropriate_intimacy_basic_006,emphatic,basic,E-commerce,Design,,0,,0,,0,4,0,3,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,109
inappropriate_intimacy_intermediate_001,emphatic,intermediate,Finance,Implement,,0,,0,,3,3,0,3,17.000,9.000,93.389,13.932,1.333,18.575,4.000,52.941,8.000,250
inappropriate_intimacy_intermediate_002,emphatic,intermediate,Healthcare,Implement,,0,,0,,0,12,0,5,35.000,16.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,269
inappropriate_intimacy_intermediate_003,emphatic,intermediate,Scientific Computing,Write,,1,magic_number,1,magic_number,0,10,0,3,58.000,31.000,41.302,256.464,4.889,1253.825,23.000,0.000,8.000,404
inappropriate_intimacy_intermediate_004,emphatic,intermediate,General Software,Evaluate,,0,,0,,0,8,0,3,24.000,13.000,85.307,4.755,0.500,2.377,1.000,16.667,1.000,255
inappropriate_intimacy_intermediate_005,emphatic,intermediate,E-commerce,Measure,,0,,0,,0,6,0,1,14.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,94
inappropriate_intimacy_intermediate_006,emphatic,intermediate,Finance,Implement,,0,,0,,3,3,0,3,17.000,9.000,93.389,13.932,1.333,18.575,4.000,52.941,8.000,250
inappropriate_intimacy_advanced_001,emphatic,advanced,Healthcare,Measure,,0,,0,,8,8,0,1,28.000,16.000,70.824,12.000,0.667,8.000,0.000,3.571,7.000,245
inappropriate_intimacy_advanced_002,emphatic,advanced,Scientific Computing,Recommend,,1,duplicate_code,1,duplicate_code,0,17,0,4,56.000,25.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,357
inappropriate_intimacy_advanced_003,emphatic,advanced,General Software,Report,,0,,0,,15,12,0,1,55.000,25.000,70.765,70.324,2.182,153.434,9.000,21.818,15.000,579
inappropriate_intimacy_advanced_004,emphatic,advanced,E-commerce,Implement,,0,,0,,0,23,5,3,60.000,39.000,62.171,51.891,1.111,57.657,2.000,8.333,2.000,538
inappropriate_intimacy_advanced_005,emphatic,advanced,Finance,Write,,0,,0,,0,11,4,3,36.000,23.000,71.087,44.973,1.500,67.459,5.000,11.111,2.000,318
inappropriate_intimacy_advanced_006,emphatic,advanced,Healthcare,Write,,0,,0,,8,8,0,1,28.000,16.000,70.824,12.000,0.667,8.000,0.000,3.571,7.000,245
alternative_classes_different_interfaces_basic_001,emphatic,basic,E-commerce,Compare,,0,,0,,0,2,0,5,14.000,8.000,85.097,4.755,0.500,2.377,1.000,7.143,6.000,125
alternative_classes_different_interfaces_basic_002,emphatic,basic,Finance,Compare,,0,,0,,0,2,0,1,6.000,6.000,100.000,0.000,0.000,0.000,0.000,33.333,1.000,77
alternative_classes_different_interfaces_basic_003,emphatic,basic,Healthcare,List,,2,broad_except;duplicate_code,1,broad_except,0,4,0,2,36.000,12.000,100.000,0.000,0.000,0.000,2.000,0.000,5.000,220
alternative_classes_different_interfaces_basic_004,emphatic,basic,Scientific Computing,Implement,,0,,0,,0,6,0,5,23.000,12.000,66.977,2.000,0.500,1.000,2.000,0.000,8.000,169
alternative_classes_different_interfaces_basic_005,emphatic,basic,General Software,Evaluate,,1,magic_number,1,magic_number,0,4,0,4,26.000,12.000,60.940,13.932,0.500,6.966,4.000,0.000,4.000,207
alternative_classes_different_interfaces_basic_006,emphatic,basic,E-commerce,Compare,,0,,0,,0,2,0,5,14.000,8.000,85.097,4.755,0.500,2.377,1.000,7.143,6.000,125
alternative_classes_different_interfaces_intermediate_001,emphatic,intermediate,Finance,Analyze,,1,broad_except,1,broad_except,3,6,0,1,68.000,18.000,66.975,4.755,0.500,2.377,3.000,1.471,7.000,457
alternative_classes_different_interfaces_intermediate_002,emphatic,intermediate,Healthcare,Compare,,1,dead_code,1,dead_code,0,6,0,3,22.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,10.000,248
alternative_classes_different_interfaces_intermediate_003,emphatic,intermediate,Scientific Computing,Design,,2,magic_number;mutable_default,2,magic_number;mutable_default,0,3,0,2,16.000,13.000,65.370,12.000,0.667,8.000,3.000,0.000,5.000,116
alternative_classes_different_interfaces_intermediate_004,emphatic,intermediate,General Software,Design,,1,dead_code,1,dead_code,0,8,3,1,20.000,14.000,100.000,0.000,0.000,0.000,0.000,15.000,0.000,144
alternative_classes_different_interfaces_intermediate_005,emphatic,intermediate,E-commerce,Evaluate,,0,,1,dead_code,2,4,0,4,31.000,13.000,81.024,3.000,1.000,3.000,0.000,9.677,14.000,277
alternative_classes_different_interfaces_advanced_001,emphatic,advanced,Finance,List,,0,,0,,0,6,2,5,30.000,12.000,100.000,0.000,0.000,0.000,0.000,6.667,2.000,257
alternative_classes_different_interfaces_advanced_002,emphatic,advanced,Healthcare,Compare,,0,,0,,0,4,0,3,18.000,10.000,100.000,0.000,0.000,0.000,0.000,16.667,5.000,368
alternative_classes_different_interfaces_advanced_003,emphatic,advanced,Scientific Computing,Evaluate,,1,magic_number,1,magic_number,0,6,0,5,43.000,14.000,56.571,25.266,0.500,12.633,1.000,0.000,1.000,362
alternative_classes_different_interfaces_advanced_004,emphatic,advanced,General Software,Compare,,0,,0,,0,8,0,3,29.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,13.000,240
